"LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","MasVnrArea","TotalBsmtSF","1stFlrSF","2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","Fireplaces","GarageCars","PoolArea","SalePrice"
74,9990,4,5,1991,0,1680,1689,0,0,1,0,2,0,3,1,1,2,0,228500
,164660,5,6,1965,0,1499,1619,167,0,2,0,2,0,3,1,2,2,0,228950
42,4084,7,6,1986,340,1277,1501,0,0,1,0,2,0,2,1,1,2,0,241500
,15498,8,6,1976,0,1565,2898,0,0,1,0,2,0,2,1,1,2,0,287000
74,11563,8,5,2006,258,1518,1537,0,0,1,0,2,0,3,1,0,3,0,294000
71,9520,8,5,2007,338,1638,1646,0,0,1,0,2,0,3,1,1,3,0,293077
107,12852,8,5,2007,0,920,920,860,0,1,0,2,1,3,1,1,2,0,264966
73,9802,5,5,2006,0,352,712,730,0,0,0,2,1,3,1,0,2,0,172500
73,9735,5,5,2006,0,384,754,640,0,0,0,2,1,3,1,0,2,0,167500
81,12018,7,5,2008,60,796,796,816,0,0,0,2,1,3,1,0,3,0,218689
75,12890,6,5,1989,128,1495,1495,0,0,0,0,2,0,3,1,1,2,0,150000
47,12416,6,5,1986,132,1606,1651,0,0,1,0,2,0,3,1,1,2,0,184000
93,18265,6,5,1986,228,1256,1256,0,0,0,0,2,0,3,1,1,2,0,180000
85,10200,6,5,1988,219,1461,1509,0,0,1,0,2,0,3,1,1,2,0,175000
82,11202,8,5,2003,206,1432,1440,0,0,1,0,2,0,3,1,1,2,0,232500
,7915,6,5,1999,0,1666,1675,0,0,1,0,2,0,3,1,0,2,0,195000
85,12244,8,5,2003,226,1482,1482,780,0,1,0,2,1,4,1,2,3,0,305000
79,11449,8,5,2007,0,1884,1728,0,0,1,0,2,0,3,1,1,2,0,298751
85,11447,8,5,2005,674,1964,1964,0,0,1,0,2,1,3,1,1,3,0,370000
97,8940,7,5,1997,200,1344,1344,0,0,2,0,2,0,2,2,0,4,0,209200
78,7060,7,5,1997,200,1344,1344,0,0,2,0,2,0,2,2,0,4,0,206300
77,9278,5,5,2007,0,1092,1092,0,0,0,0,1,0,2,1,0,0,0,146000
32,4500,6,5,1997,197,1189,1189,0,0,1,0,2,0,2,1,0,2,0,160500
150,14137,4,5,1964,98,1200,1200,0,0,1,0,1,0,3,1,0,3,0,173000
,4224,5,6,1975,0,1040,1040,0,0,0,0,1,0,3,1,0,2,0,124000
,2665,5,6,1976,0,264,616,688,0,0,0,1,1,3,1,1,1,0,115000
41,2665,5,7,1976,0,550,925,550,0,0,0,2,0,4,1,1,1,0,129500
21,1974,4,7,1973,0,526,526,462,0,1,0,1,0,2,1,0,1,0,105000
21,1596,4,6,1973,0,462,526,462,0,1,0,1,0,1,1,1,1,0,94900
,17979,5,6,1968,0,1113,1160,0,0,1,0,1,0,3,1,0,1,0,152500
21,1477,6,9,1970,0,546,546,546,0,0,0,2,1,3,1,0,0,0,98000
21,1890,4,7,1972,0,630,630,0,0,1,0,1,0,1,1,0,0,0,81000
100,21750,5,5,1954,0,988,988,0,0,0,0,1,0,2,1,0,2,0,113000
59,6490,5,7,1983,0,816,816,0,0,0,1,1,0,2,1,0,1,0,128500
37,6951,5,5,1984,0,876,923,0,0,1,0,1,0,3,1,0,1,0,119500
60,6600,5,9,1982,0,816,816,0,0,0,1,1,0,3,1,1,1,0,130500
60,6600,5,8,1982,0,816,816,0,0,1,0,1,0,2,1,0,2,0,138000
60,6600,5,6,1982,0,845,845,0,0,0,0,1,0,3,1,0,1,0,134500
75,12508,6,7,1940,0,983,983,767,0,1,0,2,0,4,1,0,1,0,160000
74,12395,5,6,1984,0,864,889,0,0,0,0,1,0,3,1,0,2,0,137500
,11075,5,4,1969,232,784,1168,800,0,0,1,2,1,4,1,1,2,0,172000
,56600,5,1,1900,0,686,1150,686,0,0,0,2,0,4,1,0,1,0,103000
85,10667,6,6,1971,302,1587,1587,0,0,0,0,2,0,3,1,1,2,0,167300
85,10628,7,5,1970,0,1277,1277,0,0,1,0,1,0,2,1,1,2,0,167000
95,13651,7,6,1973,1115,2223,2223,0,0,1,0,2,0,3,1,2,2,0,244000
95,15865,8,6,1970,0,2217,2217,0,0,1,0,2,0,4,1,1,2,0,268000
,12394,7,5,2003,0,847,847,886,0,0,0,2,1,3,1,1,2,0,225000
,10364,6,5,1995,0,806,806,766,0,0,0,2,1,3,1,1,2,0,168000
,13869,6,6,1997,0,794,794,676,0,0,1,2,0,3,1,0,2,0,177000
57,8773,6,5,1997,0,916,916,684,0,0,0,2,1,3,1,1,2,0,169000
56,8872,6,5,1997,0,384,754,630,0,0,0,2,1,3,1,1,2,0,161500
41,5330,8,5,2000,0,1494,1652,0,0,1,0,2,0,2,1,0,2,0,251000
,10147,6,5,1994,32,392,924,770,0,0,0,2,1,3,1,1,2,0,160000
,8637,6,5,1999,0,923,947,767,0,1,0,2,1,3,1,1,2,0,180000
63,7875,7,5,1996,0,691,691,862,0,0,0,2,1,3,1,0,2,0,178750
63,7875,7,5,1995,38,1237,1253,0,0,0,0,2,0,3,1,1,2,0,176000
60,7500,6,5,1999,0,938,957,1342,0,0,0,3,1,5,1,1,2,0,204000
,9556,7,5,1992,52,1168,1187,0,0,0,0,2,0,3,1,0,2,0,160000
,10784,7,5,1991,76,384,802,670,0,0,0,2,1,3,1,1,2,0,160000
,9125,7,5,1992,170,384,812,670,0,0,0,2,1,3,1,1,2,0,163900
,7655,6,5,1993,0,903,910,732,0,0,0,2,1,3,1,1,2,0,168000
160,18160,6,6,1964,138,1302,1128,0,0,1,0,1,0,3,1,1,2,0,154204
,3696,8,5,1986,0,1074,1088,0,0,0,0,1,1,2,1,0,2,0,170000
,5062,7,5,1984,0,1190,1190,900,0,1,0,2,0,3,1,1,2,0,207500
38,4740,8,5,1988,0,1166,1179,0,0,1,0,2,0,2,1,0,2,0,182000
35,5118,8,5,1990,0,1312,1321,0,0,1,0,1,0,1,1,1,2,0,212000
86,14157,9,5,2005,200,1922,1922,0,0,1,0,2,0,3,1,1,3,0,377426
98,12328,8,5,2005,146,1149,1164,1377,0,1,0,3,1,4,1,1,3,0,349265
52,51974,9,5,2006,710,2660,2338,0,0,1,0,2,1,4,1,2,3,0,591587
195,41600,5,5,1969,0,1100,1424,0,0,1,0,1,1,3,1,0,3,0,155000
61,8035,9,5,2006,165,1612,1612,0,0,1,0,2,0,2,1,1,2,0,319900
60,8089,8,6,2007,0,1419,1419,0,0,1,0,2,0,2,1,1,2,0,392000
85,14082,8,5,2006,945,2220,2234,0,0,1,0,1,1,1,1,1,2,0,441929
81,13870,10,5,2006,250,1742,2042,0,0,1,0,2,0,3,1,1,3,0,455000
,12546,6,7,1981,310,1440,1440,0,0,0,0,2,0,3,1,1,2,0,182900
,10960,6,5,1984,0,1284,1284,0,0,1,0,2,0,3,1,0,2,0,174000
78,12090,6,7,1984,74,585,1140,728,0,0,0,3,1,3,1,1,2,0,178000
78,12090,7,7,1981,306,725,725,754,0,0,0,2,1,3,1,1,2,0,176000
93,12299,7,6,1978,67,1529,1664,0,0,1,0,2,0,3,1,1,2,0,213000
61,11339,7,5,1979,549,780,1085,845,0,1,0,2,1,4,1,1,2,0,192000
92,11952,7,6,1977,0,808,1161,808,0,0,0,2,1,3,1,1,2,0,190000
,12046,6,6,1976,298,848,1118,912,0,0,0,2,1,4,1,1,2,0,195000
,10395,6,6,1978,233,1032,1032,0,0,0,1,2,0,3,1,1,2,0,148000
79,11850,6,6,1984,98,1153,1177,0,0,0,0,2,0,3,1,0,2,0,151500
80,11584,7,6,1979,96,539,1040,685,0,0,0,2,1,3,1,1,2,0,197000
80,10400,6,5,1979,253,1259,1353,0,0,1,0,2,0,2,1,1,2,0,192350
80,10793,5,5,1969,263,780,780,840,0,0,0,2,1,4,1,0,2,0,152000
128,13001,6,5,1971,176,1625,1220,0,0,0,1,2,0,2,1,1,2,0,170000
70,12243,5,6,1971,0,1484,1484,0,0,0,0,2,0,3,1,1,2,0,175000
90,11700,6,6,1968,365,702,1041,702,0,0,1,1,2,3,1,1,2,0,175000
,12384,7,7,1976,233,793,1142,793,0,0,0,2,1,3,1,1,2,0,197900
64,8991,7,6,1976,130,1228,1324,0,0,0,1,2,0,3,1,1,2,0,174000
80,8000,6,6,1974,0,1084,1084,793,0,1,0,2,1,4,1,1,2,0,178900
70,10500,5,7,1971,82,372,576,533,0,0,1,1,0,3,1,0,1,0,139000
,10530,6,5,1971,0,981,981,0,0,1,0,1,1,3,1,0,2,0,143250
,7472,7,9,1972,138,725,725,754,0,1,0,1,1,4,1,0,2,0,184000
63,9457,5,6,1970,0,925,1422,0,0,1,0,1,0,3,1,0,2,0,155000
66,7920,5,5,1970,32,914,914,0,0,0,0,1,0,3,1,0,1,0,133000
61,9758,5,5,1971,0,950,950,0,0,0,0,1,0,3,1,0,1,0,119500
70,8294,4,5,1971,0,858,872,0,0,0,0,1,0,3,1,0,4,0,123000
,7340,4,6,1971,0,858,858,0,0,0,0,1,0,2,1,0,1,0,110000
,17199,4,7,1961,0,914,914,0,0,0,0,1,0,2,1,0,1,0,128000
60,9000,4,6,1971,0,864,864,0,0,0,0,1,0,3,1,0,2,0,120500
34,4058,7,5,1998,182,723,767,0,0,1,0,1,0,1,1,0,1,0,133000
33,4113,6,5,2001,0,1337,1337,0,0,0,0,2,0,2,1,1,2,0,155000
26,10943,6,5,1997,0,1405,1337,0,0,1,0,2,0,2,1,1,2,0,177000
21,2205,6,6,1973,567,525,525,567,0,0,0,1,1,3,1,0,1,0,113500
21,1890,6,5,1973,285,672,672,546,0,0,0,1,1,3,1,0,1,0,113000
21,2058,6,5,1973,265,672,672,546,0,0,0,1,1,4,1,0,1,0,113700
24,2016,5,5,1970,304,630,630,672,0,0,0,2,1,3,1,0,2,0,106000
24,1920,5,5,1971,376,765,765,600,0,1,0,1,1,2,1,0,2,0,122500
,4928,6,5,1976,0,1078,958,0,0,0,0,2,0,2,1,1,2,0,128000
24,2308,6,6,1976,0,804,804,744,0,1,0,2,1,3,1,1,2,0,155000
24,2304,7,7,1978,0,1061,1055,0,0,0,0,2,0,2,1,0,1,0,142500
65,7150,5,6,1966,52,988,988,0,0,1,0,1,0,3,1,0,1,0,129250
96,12469,9,5,2006,378,1790,1816,0,0,1,0,2,0,3,1,1,3,0,356000
90,11694,9,5,2007,452,1822,1828,0,0,0,0,2,0,3,1,1,3,0,314813
93,12030,8,5,2007,254,1694,1694,0,0,0,0,2,0,3,1,0,3,0,318000
91,11825,8,5,2006,302,1694,1694,0,0,0,0,2,0,3,1,1,3,0,322400
93,12085,8,5,2007,328,1734,1734,0,0,1,0,2,0,3,1,1,3,0,318000
110,14333,8,5,2007,0,2108,2122,0,0,1,0,2,1,2,1,1,3,0,345474
107,14450,9,5,2006,315,2121,2121,0,0,0,0,2,1,3,1,1,3,0,415298
107,13641,9,5,2007,456,1934,1943,713,0,1,0,2,1,3,1,1,3,0,492000
110,13440,8,5,2006,190,1108,1148,1402,0,0,0,2,1,4,1,1,3,0,338931
105,15431,10,5,2005,400,1994,2046,0,0,1,0,2,1,2,1,2,3,0,450000
109,14154,7,5,2006,350,1063,1071,1101,0,0,0,2,1,3,1,1,3,0,280000
107,13891,9,5,2007,456,2552,2552,0,0,1,0,2,0,3,1,2,3,0,479069
110,14226,8,5,2006,375,1935,1973,0,0,0,0,2,0,3,1,1,3,0,395000
105,13693,9,5,2006,772,2153,2069,574,0,0,0,2,1,3,1,1,3,0,380000
98,11428,8,5,2006,248,1626,1634,0,0,0,0,2,0,3,1,1,3,0,250000
110,14977,8,5,2006,304,1976,1976,0,0,1,0,2,0,2,1,1,3,0,440000
118,13654,9,5,2005,365,1704,1722,1036,0,0,0,2,1,4,1,1,3,0,418000
59,17169,10,5,2007,970,2320,2290,0,0,2,0,2,1,2,1,1,3,0,500067
134,16659,8,5,2007,0,1582,1582,570,0,0,0,2,1,3,1,1,2,0,260116
76,9591,8,5,2004,344,1143,1143,1330,0,0,0,2,1,4,1,1,3,0,317000
82,9709,8,5,2007,120,918,958,1142,0,1,0,2,1,3,1,2,3,0,319500
86,10562,8,5,2007,300,1582,1610,551,0,1,0,1,1,3,1,1,3,0,325624
94,13615,9,5,2006,510,1802,1802,0,0,0,0,2,1,3,1,1,3,0,372000
99,13069,8,5,2004,502,1706,1718,1238,0,0,0,2,1,5,1,1,3,0,342000
99,12099,8,5,2004,388,1136,1136,1332,0,1,0,2,1,4,1,1,3,0,354000
110,14277,8,5,2003,280,1317,1217,1168,0,1,0,2,1,3,1,1,3,0,350000
93,11999,8,5,2003,340,1181,1234,1140,0,0,0,2,1,4,1,1,3,0,285000
,12568,8,5,2007,246,895,895,923,0,1,0,2,1,3,1,1,3,0,281500
70,9926,7,5,2005,210,1614,1614,0,0,1,0,2,0,3,1,0,3,0,245700
71,9254,8,5,2005,210,1721,1721,0,0,1,0,2,0,3,1,0,2,0,232698
92,10732,8,5,2006,0,1298,1298,530,0,0,0,2,1,3,1,0,3,0,250000
61,7577,6,5,2005,256,1362,1362,0,0,0,0,2,0,2,1,1,2,0,194700
34,3901,6,5,2005,182,1302,1302,0,0,1,0,1,1,1,1,1,2,0,204000
34,3903,6,5,2005,182,1302,1302,0,0,1,0,1,1,1,1,1,2,0,200000
41,6289,6,5,2005,256,1362,1362,0,0,1,0,2,0,2,1,1,2,0,207000
34,4590,8,5,2006,108,1554,1554,0,0,0,0,2,0,2,1,1,2,0,209500
34,4590,8,5,2006,108,1554,1554,0,0,0,0,2,0,2,1,1,2,0,209500
44,6442,8,5,2006,178,1370,1370,0,0,0,0,2,0,2,1,1,2,0,202500
48,7841,9,5,2005,394,1577,1577,0,0,1,0,2,0,2,1,1,2,0,280000
60,7313,9,5,2005,246,1561,1561,0,0,1,0,2,0,2,1,1,2,0,277500
68,7820,9,5,2007,362,1869,1869,0,0,0,0,2,0,2,1,1,2,0,318061
48,6240,8,5,2006,176,1324,1324,0,0,0,0,2,0,2,1,1,2,0,221370
48,3242,7,5,2003,235,1405,1405,0,0,1,0,2,0,2,1,1,2,0,200000
59,15810,6,5,2007,,768,768,728,0,0,0,3,0,3,1,0,2,0,181755
65,10237,6,5,2005,0,768,768,768,0,0,0,2,1,3,1,1,2,0,176000
65,10237,6,5,2005,0,783,783,701,0,0,0,2,1,3,1,1,2,0,178900
58,13204,7,5,2006,44,608,608,850,0,0,0,2,0,3,1,0,2,0,168165
62,8857,6,5,2006,0,738,738,757,0,0,0,2,1,3,1,1,2,0,171925
63,9729,6,5,2006,0,698,698,1048,0,1,0,2,1,3,1,1,3,0,198444
88,12216,6,5,2005,0,1326,1326,0,0,1,0,2,0,3,1,0,2,0,203000
65,9018,7,5,2007,0,728,728,728,0,0,0,2,1,3,1,1,2,0,179540
73,8993,7,5,2007,0,1302,1302,0,0,0,0,2,0,3,1,0,2,0,176485
73,8899,7,5,2007,0,1340,1340,0,0,0,0,2,0,3,1,0,2,0,181134
73,8499,6,5,2006,0,616,616,796,0,0,0,2,1,3,1,1,2,0,156932
72,8229,6,5,2007,22,752,752,752,0,0,0,2,1,3,1,0,2,0,166000
64,7713,7,5,2007,16,728,728,728,0,0,0,2,1,3,1,0,2,0,177594
64,7697,7,6,2007,0,1246,1258,0,0,0,0,2,0,3,1,0,2,0,173500
53,3922,7,5,2006,72,1258,1258,0,0,0,0,2,0,2,1,1,3,0,172500
53,3922,7,5,2006,72,1258,1402,0,0,0,2,0,2,2,1,1,3,0,194201
,3621,8,5,2003,72,1406,1589,0,0,1,0,2,0,2,1,1,3,0,226500
53,3710,7,5,2007,16,1266,1266,0,0,0,0,2,0,2,1,1,2,0,185485
182,14572,7,5,2004,0,1530,1530,0,0,1,0,2,0,3,1,1,3,0,259000
65,16219,7,5,2004,0,835,1119,0,0,1,0,2,0,2,1,0,2,0,188500
87,11084,7,5,2004,0,384,744,630,0,1,0,2,1,3,1,1,2,0,175000
59,11796,7,5,2004,0,847,847,1112,0,0,0,2,1,4,1,1,2,0,215000
59,10936,7,5,2006,0,1510,1525,0,0,0,0,2,1,3,1,1,2,0,206580
62,8244,7,5,2004,0,840,840,880,0,0,0,2,1,3,1,1,2,0,183500
,11950,7,5,2003,,384,754,640,0,0,0,2,1,3,1,1,2,0,165500
63,7875,7,5,2003,16,847,847,1101,0,0,0,2,1,4,1,1,2,0,211000
,8063,6,5,2000,0,924,948,742,0,0,0,2,1,3,1,1,2,0,181000
,8740,7,5,2002,0,854,864,1131,0,0,0,2,1,4,1,1,2,0,219500
62,7917,6,5,1999,0,953,953,694,0,0,0,2,1,3,1,1,2,0,175000
76,9967,7,5,2000,0,384,774,656,0,0,0,2,1,3,1,1,2,0,170000
,7750,7,5,2003,0,660,660,660,0,0,0,2,1,3,1,0,2,0,162000
58,9487,6,5,2000,0,915,940,750,0,1,0,2,1,3,1,1,2,0,187000
59,9649,6,5,1999,0,941,961,683,0,0,0,2,1,3,1,1,2,0,185000
160,15623,10,5,1996,0,2396,2411,2065,0,1,0,3,1,4,1,2,3,555,745000
100,12191,8,5,1997,515,1779,1779,772,0,1,0,2,1,4,1,2,3,0,384500
,11000,8,5,2000,72,969,997,1288,0,0,0,2,1,4,1,1,3,0,248000
,11400,10,5,2001,705,2633,2633,0,0,1,0,2,1,2,1,2,3,0,466500
89,10557,9,5,1998,422,1408,1671,1407,0,1,0,2,1,4,1,1,3,0,410000
74,11002,8,5,1998,0,1389,1411,1171,0,1,0,2,1,4,1,1,3,0,322500
83,10790,7,5,1998,275,1066,1108,1277,0,0,0,2,1,4,1,1,3,0,252000
104,21535,10,6,1994,1170,2444,2444,1872,0,0,1,3,1,4,1,2,3,0,755000
92,9920,7,5,1996,0,1117,1127,886,0,1,0,2,1,3,1,1,2,0,269790
95,11787,7,5,1996,594,1379,1383,1015,0,1,0,2,1,3,1,1,3,0,315750
82,9950,7,5,1995,290,1203,1214,1306,0,0,0,2,1,4,1,1,3,0,290000
65,12257,8,5,1995,513,1318,1328,1203,0,0,0,2,1,4,1,1,3,0,290000
,12692,8,5,1992,0,3200,3228,0,0,1,0,3,0,4,1,1,2,0,430000
88,11762,8,5,1992,309,1105,1105,1097,0,1,0,2,1,4,1,1,2,0,263000
82,9044,8,5,1996,526,1325,1335,1203,0,0,0,2,1,4,1,1,3,0,330000
75,9910,7,6,2007,0,1369,1369,0,0,0,0,2,0,3,1,0,2,0,213133
91,11830,8,5,2007,164,1542,1542,0,0,1,0,2,0,3,1,1,3,0,260261
84,11670,9,5,2006,302,1905,1905,0,0,0,0,2,0,3,1,1,3,0,320000
49,15256,8,5,2007,84,1485,1464,0,0,1,0,2,0,3,1,0,3,0,282922
76,10612,8,5,2006,248,1524,1534,0,0,0,0,2,0,3,1,1,2,0,215000
98,12291,10,5,2007,754,1966,1966,0,0,1,0,2,0,1,1,1,3,0,419005
116,13501,8,5,2006,208,1623,1636,0,0,1,0,2,0,3,1,1,3,0,255000
75,9986,8,5,2006,428,1795,1795,0,0,0,0,2,0,2,1,1,3,0,147000
85,9965,7,5,2007,,1528,1528,0,0,0,0,3,2,3,1,1,2,0,235876
79,9416,7,5,2007,205,1726,1726,0,0,1,0,2,0,3,1,1,3,0,311872
83,9849,7,6,2007,0,1689,1689,0,0,0,0,2,0,3,1,0,3,0,248328
85,10000,8,5,2006,410,1588,1588,0,0,0,0,2,0,3,1,1,3,0,227000
74,8847,8,5,2005,148,1538,1538,0,0,1,0,2,0,3,1,0,2,0,260000
76,9158,8,5,2007,140,1496,1496,0,0,0,0,2,0,3,1,0,2,0,225000
70,8251,7,5,2005,143,1494,1506,0,0,1,0,2,0,3,1,1,2,0,249000
75,10084,8,5,2004,186,1686,1694,0,0,1,0,2,0,3,1,1,2,0,307000
70,9605,7,5,2006,0,982,982,995,0,0,0,2,1,3,1,0,3,0,250000
75,8778,8,5,2006,0,1302,1302,528,0,0,0,2,1,3,1,0,3,0,221300
72,8640,8,5,2007,0,1338,1338,0,0,0,0,2,0,3,1,0,2,0,208900
75,9000,7,5,2006,0,1335,1335,0,0,0,0,2,0,3,1,0,2,0,210400
72,8640,8,5,2007,0,896,896,896,0,0,0,2,1,3,1,0,2,0,255000
81,10411,5,5,2007,0,725,725,863,0,0,0,3,0,3,1,0,2,0,212109
75,9000,8,5,2006,0,1088,1088,871,0,0,0,2,1,3,1,1,3,0,270000
75,9000,8,5,2007,0,1184,1184,1426,0,0,0,2,1,4,1,1,2,0,303477
112,12217,8,5,2007,,955,955,925,0,1,0,2,1,3,1,1,3,0,310013
84,11096,8,5,2006,0,1656,1656,0,0,0,0,2,0,3,1,0,3,0,249700
84,10207,7,6,2007,0,874,874,887,0,0,0,3,0,3,1,0,2,0,227875
84,10440,8,5,2007,0,1574,1584,0,0,0,0,2,0,2,1,1,2,0,261329
100,11824,8,5,2006,298,1685,1685,0,0,0,0,2,0,2,1,1,3,0,253000
85,10625,6,5,2004,353,1158,1158,1285,0,0,0,2,1,4,1,1,3,0,265000
102,11143,8,5,2004,0,1580,1580,886,0,0,0,3,0,4,1,1,2,0,340000
63,7500,6,5,2006,0,1100,1100,0,0,0,0,1,1,3,1,0,0,0,146000
63,7500,7,5,2006,0,1143,1143,0,0,0,0,1,1,3,1,0,0,0,147000
60,12450,5,5,2003,126,1094,1094,0,0,1,0,1,0,3,1,0,2,0,149000
65,7441,7,5,2006,170,1461,1486,0,0,0,0,2,0,3,1,0,2,0,181000
70,8462,6,5,1994,105,928,936,785,0,0,1,2,1,3,1,0,2,0,201000
,11613,6,5,1993,0,864,920,900,0,0,0,2,1,3,1,0,2,0,191750
65,8450,7,5,2000,108,1349,1349,0,0,0,0,2,0,3,1,0,2,0,179000
,16196,7,5,1998,0,1482,1494,0,0,1,0,2,0,3,1,1,2,0,215000
50,8012,6,5,1992,0,1575,1575,0,0,1,0,2,0,2,1,0,2,0,179200
50,8012,6,5,1980,0,630,630,636,0,0,0,1,1,2,1,2,1,0,128000
,9180,5,7,1983,0,840,884,0,0,1,0,1,0,2,1,0,2,0,144000
60,8400,5,5,1977,320,0,2020,0,0,0,0,2,0,4,2,2,2,0,144000
64,6285,5,5,1977,0,894,894,0,0,1,0,1,0,2,1,0,1,0,120750
80,8480,5,6,1963,0,970,970,0,0,1,0,1,0,2,1,0,2,0,132500
70,7420,5,5,1962,0,1057,1057,0,0,0,0,1,0,3,1,0,2,0,132000
,7758,5,7,1962,0,999,999,0,0,1,0,1,0,3,1,0,1,0,132500
85,6970,4,5,1961,0,1040,1120,0,0,1,0,1,1,3,1,0,2,0,129000
40,13673,5,5,1962,0,1140,1696,0,0,0,0,1,1,3,1,1,1,0,143900
84,7476,5,7,1968,0,1040,1040,0,0,1,0,1,1,3,1,0,2,0,145000
,9945,5,5,1961,57,988,988,0,0,1,0,1,0,3,1,0,2,0,128500
,6173,5,6,1967,75,876,902,0,0,0,0,1,0,3,1,0,1,0,125500
,19522,7,5,1990,272,1223,1271,1232,0,1,0,2,1,3,1,1,2,0,300000
,17542,7,7,1974,0,1192,1516,651,0,1,0,2,1,3,1,2,2,0,294000
44,10751,5,5,1974,44,1037,1037,0,0,1,0,1,0,2,1,0,2,0,129000
,16647,5,5,1975,0,1390,1701,0,0,1,0,2,0,3,1,2,2,0,171000
43,12712,6,7,1973,0,1044,1055,0,0,1,0,1,0,2,1,1,2,0,147000
,9572,8,5,1990,336,1453,1453,1357,0,0,0,2,1,4,1,1,2,0,302000
85,10678,8,5,1992,337,1683,2129,743,0,0,0,2,1,4,1,1,2,0,285000
45,4379,8,5,2004,0,1378,1378,0,0,1,0,2,0,2,1,1,2,0,214000
80,3523,8,5,2006,30,1141,1151,0,0,1,0,2,0,2,1,0,2,0,166000
32,3784,8,5,2006,36,1511,1565,0,0,1,0,2,0,2,1,0,2,0,193800
47,4230,7,5,2006,0,1352,1352,0,0,0,0,2,0,2,1,1,2,0,208900
40,3606,7,5,2006,0,1352,1352,0,0,1,0,2,0,2,1,1,2,0,194000
30,5330,8,5,2006,,1550,1550,0,0,0,0,2,1,2,1,0,2,0,207500
35,4274,7,5,2006,,1241,1241,0,0,1,0,1,1,1,1,0,2,0,199900
35,4251,7,5,2006,0,625,625,625,0,0,0,2,1,2,1,0,2,0,164700
24,2280,6,5,1999,342,744,757,744,0,1,0,2,1,3,1,1,2,0,176500
34,3230,6,5,1999,1129,729,729,729,0,0,0,2,1,2,1,1,2,0,176000
,2117,6,5,2000,513,756,756,756,0,0,0,2,1,2,1,1,2,0,168500
24,2117,6,5,2000,216,756,769,804,0,0,0,2,1,3,1,0,2,0,177000
,2117,6,5,2000,456,756,769,756,0,0,0,2,1,3,1,1,2,0,177000
,5105,7,5,2004,0,551,551,551,0,0,0,2,1,2,1,0,2,0,148800
24,2645,8,5,1999,456,776,764,677,0,0,0,2,1,2,1,0,2,0,174000
66,7399,7,5,1997,1600,975,975,975,0,0,0,2,1,3,1,1,2,0,239000
73,7321,7,5,1999,0,1339,1358,0,0,0,0,2,0,3,1,0,2,0,204000
,8010,8,5,2003,0,1054,1072,976,0,1,0,2,1,3,1,2,2,0,301000
106,8413,8,5,1998,0,1220,1220,1142,0,1,0,2,1,3,1,2,2,0,312500
50,9466,8,5,1994,0,1494,1494,0,0,1,0,1,1,1,1,1,2,0,279700
80,12000,7,6,1980,600,2002,2362,0,0,1,0,2,1,3,1,1,2,0,255000
,16157,5,7,1978,0,1360,1432,0,0,1,0,1,1,2,1,1,2,0,194000
90,10768,5,8,1976,0,1437,1437,0,0,1,0,2,0,3,1,1,2,0,218000
40,3840,8,6,1978,0,1057,1295,0,0,1,0,1,0,1,1,2,2,0,213750
80,9600,6,7,1976,360,528,1094,761,0,0,0,2,1,3,1,1,2,0,187000
80,9600,6,8,1976,0,1262,1262,0,0,0,1,2,0,3,1,1,2,0,181500
94,17778,8,5,1981,0,2461,2497,0,0,1,0,2,0,2,1,2,2,0,373000
,18890,5,5,1977,1,1361,1361,1259,0,0,0,2,2,4,2,1,2,0,190000
,7050,7,5,2001,0,1057,1057,872,0,1,0,2,1,3,1,1,2,0,226000
78,11700,6,6,1968,41,912,1152,0,0,1,0,1,1,3,1,0,2,0,143450
80,8000,6,6,1970,525,1008,1403,1008,0,1,0,2,1,4,1,1,2,0,240050
,8723,6,6,1969,0,973,1082,0,0,1,0,1,0,3,1,0,2,0,162500
130,11700,6,5,1968,196,1295,1295,0,0,1,0,1,1,3,1,0,2,0,164000
108,11358,7,7,1972,0,1124,1610,0,0,0,0,2,0,3,1,1,2,0,185000
80,9547,7,6,1993,112,1594,1594,0,0,0,0,2,0,2,1,1,2,0,188500
78,10530,7,6,1993,194,1148,1091,984,0,1,0,2,1,3,1,1,2,0,255000
,11500,5,6,1976,164,1680,1680,0,0,0,0,2,0,4,2,0,2,0,136905
88,10738,6,7,1966,0,1093,1093,0,0,1,0,2,0,3,1,1,2,0,158500
80,9600,7,6,1973,320,1242,1242,0,0,0,0,1,1,3,1,1,2,0,175500
80,10800,6,5,1963,203,1052,1052,0,0,1,0,1,0,3,1,0,1,0,127000
70,8050,5,6,1967,0,949,1107,0,0,1,0,1,0,3,1,0,1,0,127000
,10355,5,5,1967,196,1214,1214,0,0,0,0,2,0,3,1,1,1,0,143000
79,10289,5,7,1965,168,1073,1073,0,0,1,0,1,1,3,1,0,2,0,156000
,9503,5,5,1958,0,1024,1344,0,0,1,0,1,0,2,1,1,1,0,144000
,10624,5,4,1964,84,1728,1728,0,0,0,1,2,0,6,2,0,1,0,119000
,10899,4,5,1964,0,0,1224,0,0,0,0,2,0,2,2,0,3,0,103000
,12342,5,5,1960,0,978,1422,0,0,0,0,1,0,3,1,1,1,0,139900
,12772,6,8,1960,0,958,958,0,0,0,0,1,0,2,1,0,1,0,151500
